subject,idna_subject,expiration_date,epoch,registrar
haloursynow.pl,haloursynow.pl,07-jun-2024,1717718400.0,
hiperogloszenia.pl,hiperogloszenia.pl,24-nov-2024,1732406400.0,
hotcash.pl,hotcash.pl,22-jan-2024,1705881600.0,
home.pl,home.pl,19-jul-2024,1721347200.0,
historia.org.pl,historia.org.pl,10-oct-2026,1791590400.0,
hotmoda.pl,hotmoda.pl,12-jul-2024,1720742400.0,
hyipforum.pl,hyipforum.pl,28-dec-2023,1703721600.0,
hyperreal.info,hyperreal.info,19-feb-2024,1708300800.0,"NameSilo, LLC"
ilawa24.pl,ilawa24.pl,14-jul-2024,1720915200.0,
ifotos.pl,ifotos.pl,13-jun-2025,1749772800.0,
igrit.pl,igrit.pl,10-jul-2024,1720569600.0,
inowroclaw.info.pl,inowroclaw.info.pl,06-nov-2024,1730851200.0,
info.stargard.pl,info.stargard.pl,03-sep-2029,1883088000.0,
info.elblag.pl,info.elblag.pl,11-sep-2024,1726012800.0,
interia.pl,interia.pl,05-jan-2025,1736035200.0,
ipolska24.pl,ipolska24.pl,09-mar-2024,1709942400.0,
jarock.pl,jarock.pl,05-nov-2024,1730764800.0,
iv.pl,iv.pl,22-dec-2025,1766361600.0,
ipon.pl,ipon.pl,30-aug-2024,1724976000.0,
iturek.net,iturek.net,12-dec-2023,1702339200.0,PDR Ltd. d/b/a PublicDomainRegistry.com
jastrzebieonline.pl,jastrzebieonline.pl,05-dec-2024,1733356800.0,
kcynia.info,kcynia.info,23-mar-2024,1711152000.0,PDR Ltd. d/b/a PublicDomainRegistry.com
ki24.info,ki24.info,09-nov-2024,1731110400.0,OVH SAS
klikplej.pl,klikplej.pl,18-jan-2025,1737158400.0,
kopaczka.pl,kopaczka.pl,03-may-2024,1714694400.0,
lubliniec.net,lubliniec.net,23-apr-2024,1713830400.0,"Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA"
lubliniec.info,lubliniec.info,15-oct-2024,1728950400.0,NetArt Registrar Sp. z o.o.
meczelive.tv,meczelive.tv,10-oct-2024,1728518400.0,Key-Systems GmbH
mgr.farm,mgr.farm,23-apr-2025,1745366400.0,SafeNames Ltd.
medycznamarihuana.com,medycznamarihuana.com,20-apr-2024,1713571200.0,PDR Ltd. d/b/a PublicDomainRegistry.com
miedzyrzec.info,miedzyrzec.info,12-dec-2024,1733961600.0,PDR Ltd. d/b/a PublicDomainRegistry.com
nizanskie.info,nizanskie.info,03-jan-2024,1704240000.0,Tucows Domains Inc.
opensubtitles.org,opensubtitles.org,03-dec-2023,1701561600.0,"GoDaddy.com, LLC"
ono24.info,ono24.info,17-mar-2024,1710633600.0,NetArt Registrar Sp. z o.o.
polacywewloszech.com,polacywewloszech.com,07-nov-2024,1730937600.0,Key-Systems GmbH
popclck.org,popclck.org,06-feb-2024,1707177600.0,"GoDaddy.com, LLC"
prl24.co.uk,prl24.co.uk,06-nov-2024,1730851200.0,
rkantor.com,rkantor.com,11-sep-2024,1726012800.0,Zone of Domains LLC
rtbnowads.com,rtbnowads.com,05-apr-2024,1712275200.0,Dynadot16 LLC
sadeczanin.info,sadeczanin.info,09-dec-2024,1733702400.0,NetArt Registrar Sp. z o.o.
shopeasy.by,shopeasy.by,26-jul-2024,1721952000.0,"Reliable Software, Ltd"
solutions4ad.com,solutions4ad.com,21-jan-2024,1705795200.0,Key-Systems GmbH
spolecznosci.net,spolecznosci.net,21-jul-2024,1721520000.0,Tucows Domains Inc.
swiat-gier.com,swiat-gier.com,20-feb-2024,1708387200.0,DropCatch.com 1531 LLC
szczecinek.com,szczecinek.com,13-nov-2024,1731456000.0,CSL Computer Service Langenbach GmbH d/b/a joker.com
tvsat-sklep.com,tvsat-sklep.com,14-may-2024,1715644800.0,Key-Systems GmbH
urban.one,urban.one,22-jul-2024,1721606400.0,OVH sas
viralseedmedia.com,viralseedmedia.com,15-aug-2024,1723680000.0,OVH sas
weszlo.com,weszlo.com,05-mar-2025,1741132800.0,PDR Ltd. d/b/a PublicDomainRegistry.com
wp.com,wp.com,29-mar-2024,1711670400.0,MarkMonitor Inc.
zamioculcas.org,zamioculcas.org,13-mar-2025,1741824000.0,OVH sas
zap-hosting.com,zap-hosting.com,25-dec-2023,1703462400.0,Vautron Rechenzentrum AG
zamioculcas2.org,zamioculcas2.org,11-jan-2024,1704931200.0,OVH sas
extragoals.com,extragoals.com,01-jun-2024,1717200000.0,Key-Systems GmbH
userload.co,userload.co,03-jun-2024,1717372800.0,"NameCheap, Inc."
postlnk.com,postlnk.com,04-jul-2024,1720051200.0,"URL Solutions, Inc."
playtube.ws,playtube.ws,02-mar-2024,1709337600.0,Tucows
nowwatchtvlive.co,nowwatchtvlive.co,14-may-2024,1715644800.0,Dynadot Inc
onlystream.tv,onlystream.tv,25-may-2024,1716595200.0,"Name.com, Inc."
coin-hive.com,coin-hive.com,24-aug-2028,1850688000.0,1API GmbH
coinhive.com,coinhive.com,01-dec-2024,1733011200.0,1API GmbH
coin-have.com,coin-have.com,23-sep-2024,1727049600.0,REGISTRAR OF DOMAIN NAMES REG.RU LLC
hqq.tv,hqq.tv,14-sep-2025,1757808000.0,"NameCheap, Inc."
vidoza.net,vidoza.net,18-nov-2025,1763424000.0,Internet Domain Service BS Corp
